weather_datetime,solar_datetime,solarRadiation,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,tempHigh,tempLow,tempAvg,windspeedHigh,windgustLow,windspeedAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,DC
2020-02-27 01:09:00,2020-02-27 1:9:1,0.0,0.0,229,39,38,38,1,34,33,33,0,0,0,11,11,11,34,33,34,33,33,30.43,30.43,0.0,0.0,0.0,0.03
2020-02-27 01:14:00,2020-02-27 1:14:1,0.0,0.0,214,38,37,37,1,34,33,34,1,0,1,11,10,10,34,34,34,33,34,30.43,30.42,0.0,0.0,0.0,0.03
2020-02-27 01:19:00,2020-02-27 1:19:1,0.0,0.0,186,40,38,39,1,34,33,33,1,1,1,12,11,11,34,33,34,33,33,30.43,30.42,-0.15,0.0,0.0,0.03
2020-02-27 01:24:00,2020-02-27 1:24:1,0.0,0.0,190,43,41,42,1,33,33,33,1,0,1,13,12,13,33,33,33,33,33,30.43,30.42,0.0,0.0,0.0,0.066
2020-02-27 01:29:00,2020-02-27 1:29:1,0.0,0.0,190,43,42,42,1,33,33,33,1,1,1,13,12,13,33,33,33,33,33,30.43,30.43,0.0,0.0,0.0,0.03
2020-02-27 01:34:00,2020-02-27 1:34:1,0.0,0.0,194,42,41,41,1,33,33,33,1,0,1,12,12,12,33,33,33,33,33,30.43,30.42,0.15,0.0,0.0,0.03
2020-02-27 01:39:00,2020-02-27 1:39:1,0.0,0.0,197,44,42,43,1,33,32,33,0,0,0,13,12,13,33,33,33,32,33,30.43,30.41,-0.15,0.0,0.0,0.03
2020-02-27 01:44:00,2020-02-27 1:44:1,0.0,0.0,195,46,45,45,1,32,32,32,0,0,0,13,13,13,32,32,32,32,32,30.42,30.41,0.0,0.0,0.0,0.03
2020-02-27 01:49:00,2020-02-27 1:49:1,0.0,0.0,201,47,46,46,1,32,31,31,0,0,0,14,13,13,32,31,32,31,31,30.43,30.41,0.15,0.0,0.0,0.03
2020-02-27 01:54:00,2020-02-27 1:54:1,0.0,0.0,204,48,47,47,1,31,31,31,0,0,0,14,13,13,31,31,31,31,31,30.42,30.41,0.0,0.0,0.0,0.024
2020-02-27 01:59:00,2020-02-27 1:59:1,0.0,0.0,196,48,48,48,1,31,30,30,0,0,0,13,13,13,31,30,31,30,30,30.42,30.41,-0.15,0.0,0.0,0.03
2020-02-27 02:04:00,2020-02-27 2:4:1,0.0,0.0,204,50,48,48,1,30,30,30,0,0,0,14,13,13,30,30,30,30,30,30.42,30.41,0.15,0.0,0.0,0.03
2020-02-27 02:09:00,2020-02-27 2:9:1,0.0,0.0,198,50,49,49,1,30,29,30,0,0,0,13,13,13,30,30,30,29,30,30.42,30.41,0.0,0.0,0.0,0.03
2020-02-27 02:14:00,2020-02-27 2:14:1,0.0,0.0,217,50,49,49,1,30,29,30,0,0,0,13,13,13,30,30,30,29,30,30.42,30.41,0.15,0.0,0.0,0.03
2020-02-27 02:19:00,2020-02-27 2:19:1,0.0,0.0,201,50,49,49,1,30,30,30,0,0,0,14,13,13,30,30,30,30,30,30.41,30.41,0.0,0.0,0.0,0.03
2020-02-27 02:24:00,2020-02-27 2:24:1,0.0,0.0,198,50,49,49,1,30,29,29,0,0,0,13,13,13,30,29,30,29,29,30.42,30.41,-0.15,0.0,0.0,0.024
2020-02-27 02:29:00,2020-02-27 2:29:1,0.0,0.0,192,50,50,50,1,30,30,30,0,0,0,14,13,13,30,30,30,30,30,30.41,30.41,0.0,0.0,0.0,0.03
2020-02-27 02:34:00,2020-02-27 2:34:1,0.0,0.0,192,51,50,50,1,30,30,30,0,0,0,15,14,14,30,30,30,30,30,30.42,30.41,-0.15,0.0,0.0,0.03
2020-02-27 02:39:00,2020-02-27 2:39:1,0.0,0.0,194,51,50,50,1,30,30,30,1,0,0,15,14,14,30,30,30,30,30,30.41,30.4,0.0,0.0,0.0,0.03
2020-02-27 02:44:00,2020-02-27 2:44:1,0.0,0.0,196,50,49,49,1,31,30,30,1,0,0,14,13,14,31,30,31,30,30,30.41,30.4,0.0,0.0,0.0,0.03
2020-02-27 02:49:00,2020-02-27 2:49:1,0.0,0.0,196,49,49,49,1,31,31,31,0,0,0,14,14,14,31,31,31,31,31,30.41,30.4,0.15,0.0,0.0,0.024
2020-02-27 02:54:00,2020-02-27 2:54:1,0.0,0.0,206,50,49,49,1,31,30,30,0,0,0,14,14,14,31,30,31,30,30,30.41,30.4,0.0,0.0,0.0,0.024
2020-02-27 02:59:00,2020-02-27 2:59:1,0.0,0.0,204,51,50,50,1,30,30,30,0,0,0,14,13,14,30,30,30,30,30,30.4,30.4,0.0,0.0,0.0,0.03
2020-02-27 03:04:00,2020-02-27 3:4:1,0.0,0.0,197,51,50,50,1,30,29,29,0,0,0,14,13,13,30,29,30,29,29,30.4,30.4,0.0,0.0,0.0,0.03
2020-02-27 03:09:00,2020-02-27 3:9:1,0.0,0.0,204,51,51,51,1,30,29,29,0,0,0,14,13,14,30,29,30,29,29,30.4,30.4,0.0,0.0,0.0,0.03
2020-02-27 03:14:00,2020-02-27 3:14:1,0.0,0.0,198,50,50,50,1,30,30,30,0,0,0,14,13,13,30,30,30,30,30,30.4,30.4,0.0,0.0,0.0,0.03
2020-02-27 03:19:00,2020-02-27 3:19:1,0.0,0.0,202,51,50,50,1,30,29,29,0,0,0,14,13,13,30,29,30,29,29,30.4,30.39,-0.15,0.0,0.0,0.03
2020-02-27 03:24:00,2020-02-27 3:24:1,0.0,0.0,200,52,51,51,1,29,29,29,0,0,0,14,13,14,29,29,29,29,29,30.4,30.4,0.0,0.0,0.0,0.024
2020-02-27 03:29:00,2020-02-27 3:29:1,0.0,0.0,188,52,50,51,1,30,29,29,1,0,0,14,13,14,30,29,30,29,29,30.4,30.4,0.0,0.0,0.0,0.03
2020-02-27 03:34:00,2020-02-27 3:34:1,0.0,0.0,178,50,49,49,1,30,30,30,3,2,2,14,13,14,30,30,30,30,30,30.41,30.4,0.0,0.0,0.0,0.03
2020-02-27 03:39:00,2020-02-27 3:39:1,0.0,0.0,187,51,50,50,1,30,30,30,3,2,2,14,14,14,30,30,30,30,30,30.4,30.4,0.0,0.0,0.0,0.03
2020-02-27 03:44:00,2020-02-27 3:44:1,0.0,0.0,194,52,51,51,1,29,29,29,3,1,2,14,13,14,29,29,29,29,29,30.4,30.4,0.0,0.0,0.0,0.03
2020-02-27 03:49:00,2020-02-27 3:49:1,0.0,0.0,208,51,51,51,1,29,29,29,2,0,1,13,13,13,29,29,29,29,29,30.4,30.39,0.0,0.0,0.0,0.03
2020-02-27 03:54:00,2020-02-27 3:54:1,0.0,0.0,196,50,50,50,1,30,29,29,1,0,0,13,13,13,30,29,30,29,29,30.4,30.39,-0.15,0.0,0.0,0.03
2020-02-27 03:59:00,2020-02-27 3:59:1,0.0,0.0,198,51,50,50,1,30,30,30,1,0,0,14,13,13,30,30,30,30,30,30.4,30.39,-0.15,0.0,0.0,0.03
2020-02-27 04:04:00,2020-02-27 4:4:1,0.0,0.0,191,50,50,50,1,30,29,29,2,1,1,13,13,13,30,29,30,29,29,30.4,30.39,0.0,0.0,0.0,0.042
2020-02-27 04:09:00,2020-02-27 4:9:1,0.0,0.0,193,51,50,50,1,30,30,30,3,1,2,14,13,13,30,30,30,30,30,30.4,30.39,-0.15,0.0,0.0,0.048
2020-02-27 04:14:00,2020-02-27 4:14:1,0.0,0.0,196,50,50,50,1,29,29,29,2,1,1,13,13,13,29,29,29,29,29,30.4,30.39,0.0,0.0,0.0,0.03
2020-02-27 04:19:00,2020-02-27 4:19:1,0.0,0.0,196,51,50,50,1,29,29,29,2,0,1,13,13,13,29,29,29,29,29,30.4,30.39,0.0,0.0,0.0,0.042
2020-02-27 04:24:00,2020-02-27 4:24:1,0.0,0.0,205,50,50,50,1,29,29,29,1,0,0,13,13,13,29,29,29,29,29,30.4,30.39,0.0,0.0,0.0,0.03
2020-02-27 04:29:00,2020-02-27 4:29:1,0.0,0.0,197,50,50,50,1,29,29,29,1,1,1,13,13,13,29,29,29,29,29,30.39,30.38,-0.15,0.0,0.0,0.03
2020-02-27 04:34:00,2020-02-27 4:34:1,0.0,0.0,198,50,49,49,1,29,29,29,0,0,0,13,13,13,29,29,29,29,29,30.39,30.39,0.0,0.0,0.0,0.03
2020-02-27 04:39:00,2020-02-27 4:39:1,0.0,0.0,192,49,49,49,1,30,30,30,0,0,0,13,13,13,30,30,30,30,30,30.39,30.38,0.0,0.0,0.0,0.03
2020-02-27 04:44:00,2020-02-27 4:44:1,0.0,0.0,186,49,49,49,1,30,29,29,2,1,2,13,13,13,30,29,30,29,29,30.39,30.39,0.0,0.0,0.0,0.03
2020-02-27 04:49:00,2020-02-27 4:49:1,0.0,0.0,183,49,49,49,1,29,29,29,2,2,2,13,12,12,29,29,29,29,29,30.39,30.38,-0.15,0.0,0.0,0.03
2020-02-27 04:54:00,2020-02-27 4:54:1,0.0,0.0,183,49,49,49,1,29,29,29,3,2,2,12,12,12,29,29,29,29,29,30.39,30.38,0.15,0.0,0.0,0.03
2020-02-27 04:59:00,2020-02-27 4:59:1,0.0,0.0,199,49,49,49,1,29,29,29,1,0,0,12,12,12,29,29,29,29,29,30.39,30.39,0.0,0.0,0.0,0.03
2020-02-27 05:04:00,2020-02-27 5:4:1,0.0,0.0,194,50,49,49,1,29,29,29,0,0,0,12,12,12,29,29,29,29,29,30.39,30.39,0.0,0.0,0.0,0.03
2020-02-27 05:09:00,2020-02-27 5:9:1,0.0,0.0,198,49,49,49,1,29,29,29,0,0,0,12,12,12,29,29,29,29,29,30.39,30.38,-0.15,0.0,0.0,0.03
2020-02-27 05:14:00,2020-02-27 5:14:1,0.0,0.0,185,49,49,49,1,29,29,29,0,0,0,12,12,12,29,29,29,29,29,30.4,30.39,-0.15,0.0,0.0,0.03
2020-02-27 05:19:00,2020-02-27 5:19:1,0.0,0.0,190,50,49,49,1,29,28,29,1,0,0,13,12,12,29,29,29,28,29,30.4,30.39,0.0,0.0,0.0,0.03
2020-02-27 05:24:00,2020-02-27 5:24:1,0.0,0.0,188,49,48,48,1,29,28,29,2,0,1,12,11,12,29,29,29,28,29,30.39,30.39,0.0,0.0,0.0,0.03
2020-02-27 05:29:00,2020-02-27 5:29:1,0.0,0.0,193,49,48,48,1,29,28,29,1,0,0,12,12,12,29,29,29,28,29,30.4,30.39,0.0,0.0,0.0,0.03
2020-02-27 05:34:00,2020-02-27 5:34:1,0.0,0.0,190,49,49,49,1,28,28,28,2,1,1,12,11,11,28,28,28,28,28,30.4,30.39,0.15,0.0,0.0,0.03
2020-02-27 05:39:00,2020-02-27 5:39:1,0.0,0.0,189,49,49,49,1,28,28,28,1,0,1,12,12,12,28,28,28,28,28,30.4,30.39,0.0,0.0,0.0,0.03
2020-02-27 05:44:00,2020-02-27 5:44:1,0.0,0.0,193,50,50,50,1,28,28,28,0,0,0,12,12,12,28,28,28,28,28,30.4,30.39,0.0,0.0,0.0,0.042
2020-02-27 05:49:00,2020-02-27 5:49:1,0.0,0.0,196,49,49,49,1,28,28,28,0,0,0,12,11,11,28,28,28,28,28,30.4,30.4,0.0,0.0,0.0,0.06
2020-02-27 05:54:00,2020-02-27 5:54:1,0.0,0.0,188,49,48,48,1,28,28,28,1,0,0,12,11,11,28,28,28,28,28,30.4,30.4,0.0,0.0,0.0,0.114
2020-02-27 05:59:00,2020-02-27 5:59:1,0.0,0.0,181,49,47,48,1,28,28,28,2,0,1,12,11,11,28,28,28,28,28,30.41,30.4,0.0,0.0,0.0,0.258
2020-02-27 06:04:00,2020-02-27 6:4:1,0.0,0.0,186,50,48,48,1,28,28,28,0,0,0,12,11,12,28,28,28,28,28,30.41,30.4,0.0,0.0,0.0,0.4920000000000001
2020-02-27 06:09:00,2020-02-27 6:9:1,0.0,0.0,200,51,49,50,1,28,28,28,0,0,0,12,12,12,28,28,28,28,28,30.41,30.4,0.15,0.0,0.0,1.1340000000000001
2020-02-27 06:14:00,2020-02-27 6:14:1,0.0,0.0,202,51,51,51,1,28,27,27,0,0,0,12,11,12,28,27,28,27,27,30.41,30.4,0.0,0.0,0.0,3.51
2020-02-27 06:19:00,2020-02-27 6:19:1,0.0,0.0,196,50,49,49,1,27,27,27,0,0,0,11,11,11,27,27,27,27,27,30.41,30.4,-0.15,0.0,0.0,8.177999999999999
2020-02-27 06:24:00,2020-02-27 6:24:1,0.0,0.0,200,50,49,49,1,28,28,28,0,0,0,12,11,11,28,28,28,28,28,30.42,30.4,0.3,0.0,0.0,7.883999999999999
2020-02-27 06:29:00,2020-02-27 6:29:1,0.0,0.0,195,54,50,51,1,28,27,27,0,0,0,13,11,12,28,27,28,27,27,30.42,30.41,0.15,0.0,0.0,12.042000000000002
2020-02-27 06:34:00,2020-02-27 6:34:1,0.85,0.0,197,56,54,55,1,27,27,27,0,0,0,14,13,13,27,27,27,27,27,30.42,30.41,0.15,0.0,0.0,36.324
2020-02-27 06:39:00,2020-02-27 6:39:1,4.28,0.0,233,56,55,55,1,27,27,27,0,0,0,13,13,13,27,27,27,27,27,30.42,30.41,0.15,0.0,0.0,39.018
2020-02-27 06:44:00,2020-02-27 6:44:1,6.48,0.0,207,55,55,55,1,27,27,27,1,0,0,13,13,13,27,27,27,27,27,30.42,30.42,0.0,0.0,0.0,40.434
2020-02-27 06:49:00,2020-02-27 6:49:1,10.39,0.0,230,55,54,54,1,27,27,27,1,0,0,13,13,13,27,27,27,27,27,30.43,30.41,0.0,0.0,0.0,41.37
2020-02-27 06:54:00,2020-02-27 6:54:1,16.39,0.0,214,55,54,54,1,27,27,27,1,0,0,13,13,13,27,27,27,27,27,30.43,30.42,0.0,0.0,0.0,43.211999999999996
2020-02-27 06:59:00,2020-02-27 6:59:1,21.16,0.0,213,53,51,52,1,28,27,28,0,0,0,13,12,12,28,28,28,27,28,30.43,30.42,0.0,0.0,0.0,43.24800000000001
2020-02-27 07:04:00,2020-02-27 7:4:1,27.28,0.0,226,51,51,51,1,29,28,29,1,0,1,13,13,13,29,29,29,28,29,30.43,30.43,0.0,0.0,0.0,43.254
2020-02-27 07:09:00,2020-02-27 7:9:1,32.05,0.0,179,53,52,52,1,29,29,29,3,1,2,14,13,13,29,28,29,29,29,30.43,30.43,0.0,0.0,0.0,43.26600000000001
2020-02-27 07:14:00,2020-02-27 7:14:1,37.19,0.0,94,54,53,53,1,28,28,28,2,2,2,14,13,13,28,28,28,28,28,30.44,30.43,0.0,0.0,0.0,43.272
2020-02-27 07:19:00,2020-02-27 7:19:1,54.19,0.0,240,53,53,53,1,28,28,28,2,1,1,13,13,13,28,28,28,28,28,30.44,30.44,0.0,0.0,0.0,43.284000000000006
2020-02-27 07:24:00,2020-02-27 7:24:1,68.02,0.0,208,53,52,52,1,29,28,29,3,0,1,14,13,13,29,29,29,28,29,30.44,30.44,0.0,0.0,0.0,43.29600000000001
2020-02-27 07:29:00,2020-02-27 7:29:1,80.25,0.0,214,52,52,52,1,29,29,29,1,0,0,14,13,13,29,29,29,29,29,30.45,30.44,0.15,0.0,0.0,43.302
2020-02-27 07:34:00,2020-02-27 7:34:1,92.73,1.0,205,52,50,50,1,30,29,29,1,0,0,14,13,13,30,29,30,29,29,30.45,30.44,0.15,0.0,0.0,43.308
2020-02-27 07:39:00,2020-02-27 7:39:1,110.59,1.0,221,50,48,49,1,31,30,30,0,0,0,14,13,13,31,30,31,30,30,30.46,30.45,0.0,0.0,0.0,43.31399999999999
2020-02-27 07:44:00,2020-02-27 7:44:1,127.96,1.0,221,47,46,46,1,32,31,31,1,0,0,14,13,13,32,31,32,31,31,30.46,30.45,0.15,0.0,0.0,43.326
2020-02-27 07:49:00,2020-02-27 7:49:1,136.16,1.0,226,48,45,46,1,32,32,32,0,0,0,14,13,14,32,32,32,32,32,30.46,30.45,0.0,0.0,0.0,43.332
2020-02-27 07:54:00,2020-02-27 7:54:1,138.36,1.0,210,47,45,45,0,32,32,32,0,0,0,14,13,14,32,32,32,32,32,30.45,30.45,0.0,0.0,0.0,43.343999999999994
2020-02-27 07:59:00,2020-02-27 7:59:1,140.44,1.0,215,46,45,45,0,33,33,33,0,0,0,14,14,14,33,33,33,33,33,30.46,30.45,0.0,0.0,0.0,43.343999999999994
2020-02-27 08:04:00,2020-02-27 8:4:1,148.76,1.0,209,45,44,44,1,33,32,32,0,0,0,14,13,13,33,32,33,32,32,30.46,30.45,0.0,0.0,0.0,43.356
2020-02-27 08:09:00,2020-02-27 8:9:1,163.93,1.0,218,46,44,45,1,33,33,33,0,0,0,15,14,14,33,33,33,33,33,30.46,30.45,-0.15,0.0,0.0,43.361999999999995
2020-02-27 08:14:00,2020-02-27 8:14:1,179.59,2.0,217,47,44,45,1,33,33,33,0,0,0,15,14,14,33,33,33,33,33,30.46,30.45,0.0,0.0,0.0,43.368
2020-02-27 08:19:00,2020-02-27 8:19:1,187.29,2.0,222,44,42,43,1,34,33,34,1,0,0,14,13,13,34,34,34,33,34,30.45,30.44,-0.15,0.0,0.0,43.373999999999995
2020-02-27 08:24:00,2020-02-27 8:24:1,204.66,2.0,213,43,40,41,1,35,34,34,1,0,0,14,13,14,35,34,35,34,34,30.45,30.45,0.0,0.0,0.0,43.38
2020-02-27 08:29:00,2020-02-27 8:29:1,224.24,2.0,197,41,40,40,1,35,35,35,1,1,1,14,13,14,35,35,35,35,35,30.46,30.45,0.15,0.0,0.0,43.386
2020-02-27 08:34:00,2020-02-27 8:34:1,247.24,2.0,193,40,39,39,1,35,35,35,2,1,1,13,13,13,35,35,35,35,35,30.46,30.45,0.0,0.0,0.0,43.386
2020-02-27 08:39:00,2020-02-27 8:39:1,258.49,2.0,189,40,38,39,1,36,35,35,1,0,1,13,13,13,36,35,36,35,35,30.46,30.45,0.0,0.0,0.0,43.391999999999996
2020-02-27 08:44:00,2020-02-27 8:44:1,269.75,3.0,184,39,38,38,1,36,36,36,4,2,3,14,13,13,36,35,36,36,36,30.46,30.45,0.15,0.0,0.0,43.398
2020-02-27 08:49:00,2020-02-27 8:49:1,265.83,3.0,168,38,37,37,1,36,36,36,5,3,4,13,12,13,36,34,36,36,36,30.46,30.45,0.0,0.0,0.0,43.398
2020-02-27 08:54:00,2020-02-27 8:54:1,311.83,3.0,201,37,35,35,1,37,36,37,2,1,2,12,12,12,37,37,37,36,37,30.46,30.45,0.15,0.0,0.0,43.41
2020-02-27 08:59:00,2020-02-27 8:59:1,323.58,3.0,171,35,34,34,1,38,38,38,4,3,3,13,12,12,38,37,38,38,38,30.46,30.46,0.0,0.0,0.0,43.41
2020-02-27 09:04:00,2020-02-27 9:4:1,346.57,3.0,165,34,32,33,1,39,38,38,3,0,2,12,12,12,39,38,39,38,38,30.46,30.45,0.0,0.0,0.0,43.422
2020-02-27 09:09:00,2020-02-27 9:9:1,350.0,4.0,166,31,30,30,1,40,39,40,5,2,3,12,11,11,40,38,40,39,40,30.46,30.45,-0.15,0.0,0.0,37.71
2020-02-27 09:14:00,2020-02-27 9:14:1,360.03,4.0,182,30,29,29,1,40,40,40,5,2,2,11,10,11,40,39,40,40,40,30.46,30.45,0.0,0.0,0.0,36.54
2020-02-27 09:19:00,2020-02-27 9:19:1,356.12,4.0,176,30,29,29,1,41,41,41,4,2,3,12,11,12,41,40,41,41,41,30.46,30.45,-0.15,0.0,0.0,35.604
2020-02-27 09:24:00,2020-02-27 9:24:1,429.03,4.0,155,30,29,29,1,42,41,41,3,1,2,12,11,12,42,41,42,41,41,30.46,30.45,0.0,0.0,0.0,35.322
2020-02-27 09:29:00,2020-02-27 9:29:1,452.4,5.0,173,29,27,28,1,42,42,42,5,1,2,12,11,12,42,42,42,42,42,30.46,30.45,0.0,0.0,0.0,35.034000000000006
2020-02-27 09:34:00,2020-02-27 9:34:1,460.23,5.0,182,28,27,27,1,43,43,43,4,3,3,12,11,11,43,41,43,43,43,30.46,30.45,0.15,0.0,0.0,36.324
2020-02-27 09:39:00,2020-02-27 9:39:1,483.59,5.0,189,27,26,26,1,43,43,43,4,2,3,11,11,11,43,42,43,43,43,30.46,30.45,0.15,0.0,0.0,36.876
2020-02-27 09:44:00,2020-02-27 9:44:1,501.82,5.0,184,27,25,25,1,44,43,44,5,2,3,12,10,11,44,43,44,43,44,30.46,30.45,0.0,0.0,0.0,36.996
2020-02-27 09:49:00,2020-02-27 9:49:1,511.85,5.0,175,25,24,24,1,44,44,44,5,3,4,11,10,10,43,42,44,44,44,30.46,30.45,0.0,0.0,0.0,37.098
2020-02-27 09:54:00,2020-02-27 9:54:1,539.99,6.0,179,25,24,24,1,45,44,45,5,2,3,11,10,11,45,44,45,44,45,30.45,30.45,0.0,0.0,0.0,37.146
2020-02-27 09:59:00,2020-02-27 9:59:1,548.67,6.0,185,25,24,24,1,45,45,45,3,2,2,11,11,11,45,45,45,45,45,30.46,30.45,0.0,0.0,0.0,37.17
2020-02-27 10:04:00,2020-02-27 10:4:1,539.13,6.0,179,24,24,24,1,46,46,46,5,1,2,11,11,11,46,45,46,46,46,30.45,30.45,0.0,0.0,0.0,37.116
2020-02-27 10:09:00,2020-02-27 10:9:1,569.11,6.0,143,24,22,22,1,47,46,46,3,2,2,11,10,10,47,46,47,46,46,30.45,30.44,0.0,0.0,0.0,36.792
2020-02-27 10:14:00,2020-02-27 10:14:1,566.05,6.0,184,23,22,22,1,48,47,47,2,1,1,11,10,11,48,47,48,47,47,30.45,30.44,0.0,0.0,0.0,36.51600000000001
2020-02-27 10:19:00,2020-02-27 10:19:1,598.22,6.0,202,21,19,20,1,50,48,49,1,0,0,10,9,10,50,49,50,48,49,30.45,30.44,0.0,0.0,0.0,36.342
2020-02-27 10:24:00,2020-02-27 10:24:1,603.36,6.0,188,20,19,19,1,50,50,50,4,2,2,11,9,10,50,50,50,50,50,30.45,30.43,0.3,0.0,0.0,36.606
2020-02-27 10:29:00,2020-02-27 10:29:1,598.59,6.0,136,20,20,20,1,50,49,49,4,2,3,10,10,10,50,49,50,49,49,30.45,30.44,0.15,0.0,0.0,36.696
2020-02-27 10:34:00,2020-02-27 10:34:1,606.42,6.0,186,21,20,20,1,49,49,49,5,3,4,11,10,10,49,48,49,49,49,30.45,30.44,0.0,0.0,0.0,37.092
2020-02-27 10:39:00,2020-02-27 10:39:1,615.11,7.0,176,20,20,20,1,49,48,49,5,1,2,10,9,9,49,48,49,48,49,30.44,30.44,0.0,0.0,0.0,37.098
2020-02-27 10:44:00,2020-02-27 10:44:1,619.87,7.0,175,20,19,19,1,50,49,49,3,3,3,11,9,10,50,49,50,49,49,30.44,30.43,0.0,0.0,0.0,37.025999999999996
2020-02-27 10:49:00,2020-02-27 10:49:1,605.56,6.0,199,20,18,19,1,51,50,51,7,1,3,11,9,10,51,51,51,50,51,30.44,30.43,-0.15,0.0,0.0,36.984
2020-02-27 10:54:00,2020-02-27 10:54:1,612.53,7.0,183,19,18,18,1,51,51,51,3,0,2,11,9,10,51,51,51,51,51,30.44,30.43,-0.15,0.0,0.0,37.038000000000004
2020-02-27 10:59:00,2020-02-27 10:59:1,640.67,7.0,189,19,18,18,1,52,51,52,4,0,2,11,9,10,52,52,52,51,52,30.44,30.43,0.0,0.0,0.0,36.66
2020-02-27 11:04:00,2020-02-27 11:4:1,646.79,7.0,168,19,18,18,1,52,51,51,5,1,3,11,10,10,52,51,52,51,51,30.44,30.43,-0.15,0.0,0.0,37.26
2020-02-27 11:09:00,2020-02-27 11:9:1,658.9,7.0,212,19,18,18,1,51,51,51,5,2,3,11,9,10,51,51,51,51,51,30.44,30.43,0.0,0.0,0.0,37.24800000000001
2020-02-27 11:14:00,2020-02-27 11:14:1,661.47,7.0,221,18,18,18,1,52,51,52,2,0,1,10,9,10,52,52,52,51,52,30.44,30.43,0.0,0.0,0.0,36.732
2020-02-27 11:19:00,2020-02-27 11:19:1,677.99,7.0,179,18,18,18,1,53,53,53,3,1,2,11,10,11,53,53,53,53,53,30.43,30.43,0.0,0.0,0.0,36.552
2020-02-27 11:24:00,2020-02-27 11:24:1,684.47,7.0,199,18,17,17,1,53,53,53,3,1,2,11,10,10,53,53,53,53,53,30.43,30.43,0.0,0.0,0.0,36.594
2020-02-27 11:29:00,2020-02-27 11:29:1,659.76,7.0,160,19,18,18,1,53,52,53,6,3,4,11,11,11,53,53,53,52,53,30.43,30.42,0.15,0.0,0.0,37.158
2020-02-27 11:34:00,2020-02-27 11:34:1,685.33,7.0,183,18,17,17,1,52,52,52,4,0,2,10,9,9,52,52,52,52,52,30.43,30.42,0.15,0.0,0.0,36.984
2020-02-27 11:39:00,2020-02-27 11:39:1,703.19,8.0,177,18,17,17,1,54,53,53,4,1,2,11,9,10,54,53,54,53,53,30.43,30.42,0.15,0.0,0.0,36.708
2020-02-27 11:44:00,2020-02-27 11:44:1,690.58,7.0,181,17,17,17,1,55,54,54,2,1,1,11,10,10,55,54,55,54,54,30.43,30.42,0.15,0.0,0.0,36.504
2020-02-27 11:49:00,2020-02-27 11:49:1,714.81,8.0,198,18,17,17,1,55,54,54,3,0,1,12,10,11,55,54,55,54,54,30.42,30.42,0.0,0.0,0.0,36.39
2020-02-27 11:54:00,2020-02-27 11:54:1,725.33,8.0,141,18,17,17,1,55,55,55,4,0,2,12,11,11,55,55,55,55,55,30.42,30.42,0.0,0.0,0.0,36.264
2020-02-27 11:59:00,2020-02-27 11:59:1,726.19,8.0,169,18,17,17,1,54,54,54,6,1,4,12,10,11,54,54,54,54,54,30.42,30.42,0.0,0.0,0.0,36.774
2020-02-27 12:04:00,2020-02-27 12:4:1,727.9,8.0,207,18,17,17,1,54,54,54,5,0,3,12,10,11,54,54,54,54,54,30.42,30.41,0.0,0.0,0.0,36.972
2020-02-27 12:09:00,2020-02-27 12:9:1,720.56,8.0,231,18,17,17,1,54,54,54,3,1,2,12,10,11,54,54,54,54,54,30.42,30.41,0.15,0.0,0.0,36.918
2020-02-27 12:14:00,2020-02-27 12:14:1,718.36,8.0,177,17,17,17,1,56,55,55,3,0,1,12,11,11,56,55,56,55,55,30.42,30.41,-0.15,0.0,0.0,36.234
2020-02-27 12:19:00,2020-02-27 12:19:1,712.24,8.0,179,18,17,17,1,56,56,56,5,3,3,13,12,12,56,56,56,56,56,30.42,30.4,0.15,0.0,0.0,36.354
2020-02-27 12:24:00,2020-02-27 12:24:1,730.1,8.0,185,17,17,17,1,56,56,56,4,2,3,12,12,12,56,56,56,56,56,30.41,30.41,0.0,0.0,0.0,36.198
2020-02-27 12:29:00,2020-02-27 12:29:1,731.33,8.0,165,17,17,17,1,56,56,56,2,2,1,12,12,12,56,56,56,56,56,30.41,30.4,-0.15,0.0,0.0,35.964
2020-02-27 12:34:00,2020-02-27 12:34:1,752.12,8.0,161,17,17,17,1,57,56,57,5,1,3,13,12,12,57,57,57,56,57,30.41,30.4,-0.15,0.0,0.0,36.216
2020-02-27 12:39:00,2020-02-27 12:39:1,734.87,8.0,198,18,17,17,1,57,56,56,5,1,2,14,12,13,57,56,57,56,56,30.4,30.4,0.0,0.0,0.0,36.546
2020-02-27 12:44:00,2020-02-27 12:44:1,645.45,7.0,208,17,17,17,1,57,56,56,3,1,2,13,12,12,57,56,57,56,56,30.4,30.4,0.0,0.0,0.0,36.378
2020-02-27 12:49:00,2020-02-27 12:49:1,575.22,6.0,174,18,17,17,1,57,57,57,5,2,4,14,13,13,57,57,57,57,57,30.4,30.39,-0.15,0.0,0.0,36.461999999999996
2020-02-27 12:54:00,2020-02-27 12:54:1,525.67,6.0,165,18,17,17,1,57,56,56,6,3,4,14,12,13,57,56,57,56,56,30.39,30.39,0.0,0.0,0.0,36.54
