weather_datetime,solar_datetime,solarRadiation,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,tempHigh,tempLow,tempAvg,windspeedHigh,windgustLow,windspeedAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal
4/18/2020 11:29,4/18/2020 11:29,782.95,8,93,26,24,25,1,71,70,70,0,0,0,33,32,33,71,70,70,68,69,29.86,29.85,0,0,0
4/18/2020 11:34,4/18/2020 11:34,796.9,9,62,24,24,24,1,71,71,71,3,0,1,33,32,33,71,71,69,69,69,29.86,29.85,0,0,0
4/18/2020 11:39,4/18/2020 11:39,791.27,9,74,24,23,23,1,72,72,72,4,2,2,33,32,33,72,72,70,70,70,29.86,29.85,-0.15,0,0
4/18/2020 11:44,4/18/2020 11:44,768.63,8,77,24,24,24,1,72,71,72,0,0,0,33,33,33,72,72,70,69,70,29.86,29.85,-0.15,0,0
4/18/2020 11:49,4/18/2020 11:49,790.29,9,75,24,23,23,1,72,72,72,4,3,2,33,32,33,72,72,70,70,70,29.86,29.85,-0.15,0,0
4/18/2020 11:54,4/18/2020 11:54,797.75,9,128,24,24,24,1,72,71,72,5,5,4,33,33,33,72,72,70,69,70,29.86,29.84,-0.15,0,0
4/18/2020 11:59,4/18/2020 11:59,796.04,9,100,24,23,23,1,72,71,71,5,0,3,33,31,32,72,71,70,69,69,29.85,29.84,-0.15,0,0
4/18/2020 12:04,4/18/2020 12:04,802.89,9,83,23,22,22,1,72,71,72,2,0,1,32,31,31,72,72,70,69,70,29.85,29.84,-0.15,0,0
4/18/2020 12:09,4/18/2020 12:09,805.95,9,115,23,21,21,1,73,72,72,9,3,4,33,30,31,73,72,71,70,70,29.85,29.84,0,0,0
4/18/2020 12:14,4/18/2020 12:14,782.09,8,130,21,20,20,1,73,72,73,8,0,2,31,30,30,73,73,71,70,71,29.84,29.83,0,0,0
4/18/2020 12:19,4/18/2020 12:19,782.09,8,87,21,20,20,1,73,73,73,4,0,2,31,29,30,73,73,71,70,71,29.84,29.83,-0.15,0,0
4/18/2020 12:24,4/18/2020 12:24,797.26,9,118,22,21,21,1,72,72,72,7,0,4,31,30,30,72,72,70,70,70,29.83,29.83,0,0,0
4/18/2020 12:29,4/18/2020 12:29,801.67,9,123,22,20,21,1,72,72,72,9,5,5,31,29,31,72,72,70,70,70,29.83,29.83,0,0,0
4/18/2020 12:34,4/18/2020 12:34,808.15,9,126,20,20,20,1,72,72,72,6,6,4,29,29,29,72,72,70,70,70,29.83,29.83,0,0,0
4/18/2020 12:39,4/18/2020 12:39,816.35,9,107,22,20,21,1,72,72,72,11,9,8,31,29,30,72,72,70,70,70,29.84,29.82,0.15,0,0
4/18/2020 12:44,4/18/2020 12:44,831.52,9,103,22,22,22,1,72,72,72,5,0,2,31,31,31,72,72,70,70,70,29.83,29.82,-0.15,0,0
4/18/2020 12:49,4/18/2020 12:49,846.69,9,95,21,20,20,1,74,72,73,7,3,3,31,30,30,74,73,72,70,71,29.83,29.82,-0.15,0,0
4/18/2020 12:54,4/18/2020 12:54,845.46,9,125,21,21,21,1,73,73,73,8,0,3,31,31,31,73,73,71,71,71,29.83,29.82,0,0,0
4/18/2020 12:59,4/18/2020 12:59,826.38,9,133,22,21,21,1,73,73,73,6,0,3,32,31,31,73,73,71,71,71,29.83,29.82,-0.15,0,0
4/18/2020 13:04,4/18/2020 13:04,741.36,8,117,22,21,21,1,73,73,73,8,0,3,32,31,32,73,73,71,71,71,29.82,29.81,0,0,0
4/18/2020 13:09,4/18/2020 13:09,629.42,7,129,21,21,21,1,74,73,73,8,0,2,31,31,31,74,73,72,71,71,29.82,29.81,0,0,0
4/18/2020 13:14,4/18/2020 13:14,582.93,6,121,21,20,20,1,74,73,74,8,0,3,31,30,31,74,74,72,71,72,29.81,29.81,0,0,0
4/18/2020 13:19,4/18/2020 13:19,608.13,6,145,21,20,20,1,74,73,74,9,3,3,31,30,31,74,74,72,71,72,29.81,29.8,0,0,0
4/18/2020 13:24,4/18/2020 13:24,742.21,8,125,20,20,20,1,74,73,73,9,3,5,30,30,30,74,73,72,71,71,29.81,29.8,-0.15,0,0
4/18/2020 13:29,4/18/2020 13:29,828.09,9,116,20,19,19,1,74,74,74,8,2,5,30,29,30,74,74,72,72,72,29.81,29.8,-0.15,0,0
4/18/2020 13:34,4/18/2020 13:34,838.49,9,131,20,19,19,1,74,74,74,8,2,5,30,29,30,74,74,72,72,72,29.8,29.79,-0.15,0,0
4/18/2020 13:39,4/18/2020 13:39,799.95,9,91,20,19,19,1,75,74,74,6,2,2,31,30,30,75,74,73,72,72,29.8,29.8,0,0,0
4/18/2020 13:44,4/18/2020 13:44,715.79,8,109,19,18,18,1,75,75,75,3,1,1,30,29,30,75,75,74,73,73,29.8,29.79,0.15,0,0
4/18/2020 13:49,4/18/2020 13:49,626.36,7,126,19,18,18,1,75,75,75,9,7,7,30,28,29,75,75,73,73,73,29.79,29.79,0,0,0
4/18/2020 13:54,4/18/2020 13:54,597.73,6,125,18,17,17,1,76,75,75,8,6,4,29,27,28,76,75,74,73,73,29.79,29.79,0,0,0
4/18/2020 13:58,4/18/2020 13:58,662.82,7,131,17,17,17,1,76,76,76,7,5,4,28,28,28,76,76,74,74,74,29.79,29.79,0,0,0
4/18/2020 14:04,4/18/2020 14:04,704.9,8,119,18,17,17,1,76,75,75,9,3,6,29,27,28,76,75,74,73,73,29.79,29.78,-0.15,0,0
4/18/2020 14:09,4/18/2020 14:09,680.55,7,101,18,17,17,1,75,75,75,10,5,5,29,27,28,75,75,73,73,73,29.79,29.78,-0.15,0,0
4/18/2020 14:14,4/18/2020 14:14,753.95,8,121,18,17,17,1,76,75,76,8,0,2,29,28,29,76,76,74,73,74,29.78,29.78,0,0,0
4/18/2020 14:19,4/18/2020 14:19,845.46,9,81,18,18,18,1,76,75,75,12,7,7,29,29,29,76,75,74,73,73,29.78,29.78,0,0,0
4/18/2020 14:24,4/18/2020 14:24,858.92,9,112,18,18,18,1,75,75,75,7,0,4,28,28,28,75,75,73,73,73,29.78,29.77,0.15,0,0
4/18/2020 14:29,4/18/2020 14:29,798.97,9,101,18,17,17,1,75,75,75,11,1,6,29,27,28,75,75,73,73,73,29.78,29.77,0.15,0,0
4/18/2020 14:34,4/18/2020 14:34,655.48,7,94,17,16,16,1,76,75,75,11,5,5,28,26,27,76,75,74,73,73,29.78,29.77,0,0,0
4/18/2020 14:39,4/18/2020 14:39,656.33,7,82,16,16,16,1,76,76,76,9,0,3,27,26,27,76,76,74,74,74,29.77,29.77,0,0,0
4/18/2020 14:44,4/18/2020 14:44,809.87,9,102,16,16,16,1,76,75,76,7,1,3,27,26,26,76,76,74,73,74,29.77,29.76,0.15,0,0
4/18/2020 14:49,4/18/2020 14:49,848.52,9,107,16,16,16,1,77,76,76,8,7,5,27,27,27,77,76,75,74,75,29.77,29.76,0,0,0
4/18/2020 14:54,4/18/2020 14:54,868.83,9,113,17,15,16,1,77,76,76,8,1,4,28,25,27,77,76,75,74,74,29.77,29.76,-0.15,0,0
4/18/2020 14:59,4/18/2020 14:59,881.92,10,99,16,16,16,1,76,76,76,10,9,7,27,26,26,76,76,74,74,74,29.77,29.76,-0.15,0,0
4/18/2020 15:04,4/18/2020 15:04,915.68,10,120,16,15,15,1,76,76,76,8,7,7,26,25,25,76,76,74,74,74,29.76,29.76,0,0,0
4/18/2020 15:09,4/18/2020 15:09,904.06,10,127,16,15,15,1,76,76,76,7,2,5,26,25,26,76,76,74,74,74,29.76,29.75,-0.15,0,0
4/18/2020 15:14,4/18/2020 15:14,904.43,10,84,16,15,15,1,77,76,76,11,9,8,27,25,26,77,76,75,74,75,29.76,29.75,0,0,0
4/18/2020 15:19,4/18/2020 15:19,911.77,10,111,15,14,14,1,77,77,77,9,1,5,25,24,24,77,77,75,75,75,29.76,29.75,0,0,0
4/18/2020 15:24,4/18/2020 15:24,910.54,10,70,15,14,14,1,78,77,77,8,0,4,26,24,25,78,77,76,75,75,29.75,29.74,0,0,0
4/18/2020 15:29,4/18/2020 15:29,903.09,10,93,15,14,14,1,78,78,78,4,1,2,27,25,25,78,78,77,76,76,29.75,29.74,0.15,0,0
4/18/2020 15:34,4/18/2020 15:34,894.89,10,112,15,14,14,1,78,78,78,5,5,4,27,25,26,78,78,76,76,76,29.75,29.74,0,0,0
4/18/2020 15:39,4/18/2020 15:39,885.83,10,120,15,14,14,1,78,77,77,10,3,6,26,25,26,78,77,76,75,76,29.75,29.74,-0.15,0,0
4/18/2020 15:44,4/18/2020 15:44,874.46,9,81,15,14,14,1,78,77,77,8,7,5,26,24,25,78,77,76,75,75,29.74,29.73,0,0,0
4/18/2020 15:49,4/18/2020 15:49,852.44,9,122,15,15,15,1,78,77,77,8,5,5,26,26,26,78,77,76,75,76,29.74,29.73,0,0,0
4/18/2020 15:54,4/18/2020 15:54,849.75,9,86,15,14,14,1,77,77,77,8,9,7,26,24,25,77,77,75,75,75,29.74,29.73,0,0,0
4/18/2020 15:59,4/18/2020 15:59,832.87,9,76,14,13,13,1,77,77,77,9,7,6,24,22,24,77,77,75,75,75,29.73,29.72,0,0,0
4/18/2020 16:04,4/18/2020 16:04,815.49,9,115,14,13,13,1,78,77,78,8,1,4,25,23,24,78,78,76,75,76,29.73,29.72,0.15,0,0
4/18/2020 16:09,4/18/2020 16:09,783.44,8,85,14,13,13,1,78,78,78,5,3,3,25,23,24,78,78,76,76,76,29.73,29.72,0,0,0
4/18/2020 16:14,4/18/2020 16:14,763.01,8,126,14,13,13,1,78,78,78,7,8,6,25,23,24,78,78,76,76,76,29.73,29.72,0,0,0
4/18/2020 16:19,4/18/2020 16:19,747.84,8,132,14,14,14,1,78,77,78,9,9,6,25,24,25,78,78,76,75,76,29.73,29.72,-0.15,0,0
4/18/2020 16:24,4/18/2020 16:24,720.92,8,113,14,13,13,1,78,77,77,9,5,6,24,23,24,78,77,76,75,75,29.72,29.72,0,0,0
4/18/2020 16:29,4/18/2020 16:29,694.5,7,106,14,14,14,1,78,78,78,9,9,7,25,25,25,78,78,76,76,76,29.73,29.72,-0.15,0,0
4/18/2020 16:34,4/18/2020 16:34,645.94,7,115,15,14,14,1,77,77,77,12,9,8,26,24,25,77,77,76,75,75,29.72,29.72,0,0,0
4/18/2020 16:39,4/18/2020 16:39,640.67,7,109,15,14,14,1,77,77,77,9,5,5,26,24,25,77,77,75,75,75,29.73,29.71,0,0,0
4/18/2020 16:44,4/18/2020 16:44,621.22,7,131,15,14,14,1,77,77,77,7,6,5,26,24,25,77,77,75,75,75,29.72,29.72,0,0,0
4/18/2020 16:49,4/18/2020 16:49,705.26,7,104,15,14,14,1,78,78,78,6,3,4,26,25,25,78,78,76,76,76,29.72,29.72,0,0,0
4/18/2020 16:54,4/18/2020 16:54,528.74,6,109,14,13,13,1,78,78,78,8,6,6,25,23,25,78,78,76,76,76,29.72,29.72,0,0,0
4/18/2020 16:59,4/18/2020 16:59,509.28,5,109,14,12,12,1,78,78,78,9,7,7,25,21,23,78,78,76,76,76,29.72,29.71,0.15,0,0
4/18/2020 17:04,4/18/2020 17:04,477.96,5,107,13,12,12,1,78,78,78,10,2,6,23,21,23,78,78,76,76,76,29.72,29.71,0,0,0
4/18/2020 17:09,4/18/2020 17:09,469.77,5,107,13,12,12,1,78,78,78,8,1,6,23,21,23,78,78,76,76,76,29.72,29.71,-0.15,0,0
4/18/2020 17:14,4/18/2020 17:14,435.88,5,102,13,13,13,1,78,77,77,10,10,8,23,23,23,78,77,76,75,75,29.72,29.71,0,0,0
4/18/2020 17:19,4/18/2020 17:19,401.63,4,107,13,12,12,1,77,77,77,9,5,6,23,21,22,77,77,75,75,75,29.72,29.71,-0.15,0,0
4/18/2020 17:24,4/18/2020 17:24,385.6,5,104,13,13,13,1,78,77,78,6,2,3,23,23,23,78,78,76,75,76,29.72,29.71,-0.15,0,0
4/18/2020 17:29,4/18/2020 17:29,364.81,4,95,13,13,13,1,78,77,77,8,3,4,23,23,23,78,77,76,75,76,29.72,29.7,-0.15,0,0
4/18/2020 17:34,4/18/2020 17:34,367.86,4,96,13,12,12,1,78,77,77,12,8,8,23,21,22,78,77,76,75,75,29.72,29.71,0.15,0,0
4/18/2020 17:39,4/18/2020 17:39,321.86,3,107,13,12,12,1,77,77,77,7,7,7,22,21,22,77,77,75,75,75,29.72,29.71,0.15,0,0
4/18/2020 17:44,4/18/2020 17:44,299.23,3,116,13,12,12,1,77,77,77,7,6,6,22,20,22,77,77,75,75,75,29.72,29.71,-0.15,0,0
4/18/2020 17:49,4/18/2020 17:49,281.49,3,114,13,12,12,1,77,77,77,6,1,3,23,20,21,77,77,75,75,75,29.72,29.71,0,0,0
4/18/2020 17:54,4/18/2020 17:54,255.93,2,102,13,12,12,1,78,78,78,7,6,4,23,21,22,78,78,76,76,76,29.72,29.71,-0.15,0,0
4/18/2020 17:59,4/18/2020 17:59,242.83,2,104,13,12,12,1,77,77,77,8,6,6,23,21,22,77,77,75,75,75,29.72,29.72,0,0,0
4/18/2020 18:04,4/18/2020 18:04,187.29,2,101,13,12,12,1,77,77,77,8,2,3,22,20,21,77,77,75,75,75,29.72,29.71,-0.15,0,0
4/18/2020 18:09,4/18/2020 18:09,171.76,2,125,13,13,13,1,77,77,77,11,7,7,22,22,22,77,77,75,74,75,29.72,29.71,0.15,0,0
4/18/2020 18:14,4/18/2020 18:14,159.16,1,98,13,12,12,1,77,76,76,14,9,9,22,20,21,77,76,74,74,74,29.72,29.71,0.15,0,0
4/18/2020 18:19,4/18/2020 18:19,144.85,1,82,12,12,12,1,76,76,76,14,7,11,20,20,20,76,76,74,74,74,29.72,29.71,-0.15,0,0
4/18/2020 18:24,4/18/2020 18:24,129.68,1,101,12,12,12,1,76,76,76,10,8,8,20,20,20,76,76,74,74,74,29.72,29.71,0,0,0
4/18/2020 18:29,4/18/2020 18:29,111.82,1,86,13,12,12,1,76,76,76,14,8,10,22,20,20,76,76,74,74,74,29.72,29.71,0,0,0
4/18/2020 18:34,4/18/2020 18:34,68.87,0,103,13,13,13,1,76,76,76,8,6,6,22,22,22,76,76,74,74,74,29.72,29.71,0,0,0
4/18/2020 18:39,4/18/2020 18:39,45.02,0,113,14,13,13,1,76,76,76,9,6,6,23,22,23,76,76,74,74,74,29.72,29.71,-0.15,0,0
4/18/2020 18:44,4/18/2020 18:44,38.53,0,107,14,14,14,1,76,76,76,10,2,4,23,23,23,76,76,74,74,74,29.72,29.71,0,0,0
4/18/2020 18:49,4/18/2020 18:49,35.48,0,116,14,14,14,1,76,76,76,11,11,9,23,23,23,76,76,74,74,74,29.72,29.72,0,0,0
4/18/2020 18:54,4/18/2020 18:54,33.39,0,123,14,14,14,1,76,75,75,10,11,9,23,23,23,76,75,74,73,73,29.72,29.71,0.15,0,0
4/18/2020 18:59,4/18/2020 18:59,30.7,0,117,14,14,14,1,75,75,75,8,6,5,23,23,23,75,75,73,73,73,29.72,29.72,0,0,0
4/18/2020 19:04,4/18/2020 19:04,28.14,0,96,15,14,14,1,75,75,75,10,7,5,24,23,24,75,75,73,73,73,29.72,29.72,0,0,0
4/18/2020 19:09,4/18/2020 19:09,25.07,0,138,15,14,14,1,75,75,75,9,6,6,24,22,23,75,75,73,73,73,29.73,29.71,0,0,0
4/18/2020 19:14,4/18/2020 19:14,21.16,0,80,14,14,14,1,75,75,75,10,7,7,22,22,22,75,75,73,73,73,29.72,29.72,0,0,0
4/18/2020 19:19,4/18/2020 19:19,18.11,0,107,15,14,14,1,75,75,75,10,5,6,24,22,23,75,75,72,72,72,29.73,29.71,0.15,0,0
4/18/2020 19:24,4/18/2020 19:24,15.17,0,109,15,15,15,1,74,74,74,12,6,8,24,24,24,74,74,72,72,72,29.72,29.72,0,0,0
4/18/2020 19:29,4/18/2020 19:29,10.39,0,115,16,15,15,1,74,74,74,5,2,2,25,23,24,74,74,72,72,72,29.73,29.72,-0.15,0,0
4/18/2020 19:34,4/18/2020 19:34,6.48,0,115,16,16,16,1,74,73,74,3,0,1,25,24,25,74,74,71,71,71,29.73,29.72,0.15,0,0
4/18/2020 19:39,4/18/2020 19:39,3.79,0,129,16,16,16,1,73,73,73,5,0,1,24,24,24,73,73,71,71,71,29.73,29.72,-0.15,0,0
4/18/2020 19:44,4/18/2020 19:44,1.71,0,87,17,16,16,1,73,73,73,3,0,2,25,24,24,73,73,71,70,70,29.73,29.72,0.15,0,0
4/18/2020 19:49,4/18/2020 19:49,0,0,109,17,16,16,1,73,72,72,2,0,1,25,24,24,73,72,70,70,70,29.73,29.72,0.15,0,0
4/18/2020 19:54,4/18/2020 19:54,0,0,120,16,15,15,1,72,72,72,5,1,2,24,22,23,72,72,70,70,70,29.73,29.72,0.15,0,0
4/18/2020 19:59,4/18/2020 19:59,0,0,119,15,15,15,1,72,72,72,7,7,6,22,22,22,72,72,70,70,70,29.73,29.73,0,0,0
4/18/2020 20:04,4/18/2020 20:04,0,0,116,16,15,15,1,72,72,72,5,5,3,23,22,22,72,72,70,70,70,29.73,29.72,0,0,0
4/18/2020 20:09,4/18/2020 20:09,0,0,124,16,15,15,1,72,72,72,5,1,2,23,22,23,72,72,70,69,70,29.73,29.73,0,0,0
4/18/2020 20:14,4/18/2020 20:14,0,0,128,16,16,16,1,72,72,72,4,1,3,23,23,23,72,72,69,69,69,29.73,29.73,0,0,0
4/18/2020 20:19,4/18/2020 20:19,0,0,132,16,16,16,1,72,71,72,4,0,2,23,23,23,72,72,69,69,69,29.74,29.73,0,0,0
4/18/2020 20:24,4/18/2020 20:24,0,0,110,16,16,16,1,71,71,71,3,2,2,23,23,23,71,71,69,69,69,29.74,29.73,0,0,0
4/18/2020 20:29,4/18/2020 20:29,0,0,99,16,16,16,1,71,71,71,3,3,2,23,23,23,71,71,69,69,69,29.74,29.73,0,0,0
4/18/2020 20:34,4/18/2020 20:34,0,0,131,17,16,16,1,71,71,71,7,5,5,24,23,23,71,71,69,69,69,29.75,29.74,0.15,0,0
4/18/2020 20:39,4/18/2020 20:39,0,0,136,17,16,16,1,71,71,71,11,8,8,24,23,23,71,71,69,69,69,29.75,29.74,0.15,0,0
4/18/2020 20:44,4/18/2020 20:44,0,0,154,17,17,17,1,71,71,71,13,1,6,24,24,24,71,71,69,68,69,29.76,29.74,0.15,0,0
4/18/2020 20:49,4/18/2020 20:49,0,0,153,17,17,17,1,71,71,71,7,2,3,24,24,24,71,71,68,68,68,29.76,29.75,0,0,0
4/18/2020 20:54,4/18/2020 20:54,0,0,157,17,17,17,1,71,70,70,9,5,5,24,23,24,71,70,68,68,68,29.76,29.76,0,0,0
4/18/2020 20:59,4/18/2020 20:59,0,0,151,18,18,18,1,70,70,70,8,0,3,25,25,25,70,70,68,68,68,29.77,29.76,-0.15,0,0
4/18/2020 21:04,4/18/2020 21:04,0,0,171,18,18,18,1,70,70,70,7,6,6,25,24,24,70,70,70,68,68,29.77,29.76,0.15,0,0
4/18/2020 21:09,4/18/2020 21:09,0,0,129,18,18,18,1,70,69,70,7,5,4,24,24,24,70,70,70,69,70,29.77,29.76,-0.15,0,0
4/18/2020 21:14,4/18/2020 21:14,0,0,162,18,18,18,1,69,69,69,11,2,5,24,24,24,69,69,69,69,69,29.77,29.77,0,0,0
4/18/2020 21:19,4/18/2020 21:19,0,0,150,18,18,18,1,69,69,69,8,0,5,24,24,24,69,69,69,69,69,29.78,29.77,-0.15,0,0
4/18/2020 21:24,4/18/2020 21:24,0,0,150,18,18,18,1,69,69,69,8,1,3,24,23,24,69,69,69,69,69,29.78,29.78,0,0,0
4/18/2020 21:29,4/18/2020 21:29,0,0,128,19,18,18,1,69,68,69,5,0,3,25,23,24,69,69,69,68,69,29.78,29.78,0,0,0
4/18/2020 21:34,4/18/2020 21:34,0,0,154,19,18,18,1,68,68,68,6,0,3,25,23,24,68,68,68,68,68,29.79,29.78,0.15,0,0
4/18/2020 21:39,4/18/2020 21:39,0,0,142,19,18,18,1,68,68,68,7,1,3,24,23,23,68,68,68,68,68,29.79,29.78,0.15,0,0
4/18/2020 21:44,4/18/2020 21:44,0,0,176,19,19,19,1,68,68,68,3,0,1,24,24,24,68,68,68,68,68,29.79,29.79,0,0,0
4/18/2020 21:49,4/18/2020 21:49,0,0,130,19,19,19,1,68,68,68,3,0,1,24,24,24,68,68,68,68,68,29.8,29.79,0.15,0,0
4/18/2020 21:54,4/18/2020 21:54,0,0,134,19,19,19,1,68,67,67,1,0,0,24,24,24,68,67,68,67,67,29.8,29.79,0.15,0,0
4/18/2020 21:59,4/18/2020 21:59,0,0,176,19,19,19,1,67,67,67,0,0,0,24,23,24,67,67,67,67,67,29.8,29.79,0.15,0,0
4/18/2020 22:04,4/18/2020 22:04,0,0,158,19,19,19,1,67,67,67,0,0,0,23,23,23,67,67,67,67,67,29.8,29.8,0,0,0
4/18/2020 22:09,4/18/2020 22:09,0,0,144,19,19,19,1,67,67,67,0,0,0,23,23,23,67,67,67,67,67,29.81,29.8,0,0,0
4/18/2020 22:14,4/18/2020 22:14,0,0,158,20,19,19,1,67,67,67,1,0,0,24,23,24,67,67,67,67,67,29.81,29.8,0,0,0
4/18/2020 22:19,4/18/2020 22:19,0,0,168,20,20,20,1,67,66,66,0,0,0,24,24,24,67,66,67,66,66,29.81,29.8,0,0,0
4/18/2020 22:24,4/18/2020 22:24,0,0,130,20,20,20,1,66,66,66,0,0,0,24,24,24,66,66,66,66,66,29.81,29.8,0,0,0
4/18/2020 22:29,4/18/2020 22:29,0,0,150,20,20,20,1,66,66,66,0,0,0,24,24,24,66,66,66,66,66,29.81,29.8,0,0,0
4/18/2020 22:34,4/18/2020 22:34,0,0,165,20,20,20,1,66,66,66,0,0,0,24,23,24,66,66,66,66,66,29.81,29.81,0,0,0
4/18/2020 22:39,4/18/2020 22:39,0,0,190,21,20,20,1,66,65,65,0,0,0,24,23,24,66,65,66,65,65,29.81,29.81,0,0,0
4/18/2020 22:44,4/18/2020 22:44,0,0,111,21,20,20,1,65,65,65,0,0,0,24,23,24,65,65,65,65,65,29.81,29.81,0,0,0
4/18/2020 22:49,4/18/2020 22:49,0,0,180,22,21,21,1,65,64,64,0,0,0,25,24,24,65,64,65,64,64,29.81,29.81,0,0,0
4/18/2020 22:54,4/18/2020 22:54,0,0,164,22,22,22,1,64,64,64,0,0,0,24,24,24,64,64,64,64,64,29.82,29.81,0,0,0
4/18/2020 22:59,4/18/2020 22:59,0,0,127,22,22,22,1,64,64,64,0,0,0,24,24,24,64,64,64,64,64,29.81,29.81,0,0,0
4/18/2020 23:04,4/18/2020 23:04,0,0,189,22,21,21,1,64,64,64,0,0,0,24,23,24,64,64,64,64,64,29.82,29.81,0.15,0,0
4/18/2020 23:09,4/18/2020 23:09,0,0,204,22,22,22,1,64,64,64,0,0,0,24,24,24,64,64,64,64,64,29.82,29.81,0.15,0,0
4/18/2020 23:14,4/18/2020 23:14,0,0,159,23,22,22,1,64,63,63,0,0,0,25,24,24,64,63,64,63,63,29.82,29.81,0.15,0,0
4/18/2020 23:19,4/18/2020 23:19,0,0,189,23,22,22,1,63,63,63,0,0,0,25,24,24,63,63,63,63,63,29.82,29.81,0,0,0
4/18/2020 23:24,4/18/2020 23:24,0,0,193,23,23,23,1,63,62,63,0,0,0,24,24,24,63,63,63,62,63,29.82,29.81,0,0,0
4/18/2020 23:29,4/18/2020 23:29,0,0,170,24,23,23,1,62,62,62,0,0,0,25,24,24,62,62,62,62,62,29.82,29.81,-0.15,0,0
4/18/2020 23:34,4/18/2020 23:34,0,0,199,24,23,23,1,62,62,62,0,0,0,25,24,24,62,62,62,62,62,29.82,29.81,0.15,0,0
4/18/2020 23:39,4/18/2020 23:39,0,0,198,24,23,23,1,62,61,61,0,0,0,24,23,24,62,61,62,61,61,29.82,29.81,-0.15,0,0
4/18/2020 23:44,4/18/2020 23:44,0,0,192,23,23,23,1,62,62,62,0,0,0,24,23,24,62,62,62,62,62,29.82,29.81,-0.15,0,0
4/18/2020 23:49,4/18/2020 23:49,0,0,170,23,23,23,1,62,62,62,0,0,0,24,24,24,62,62,62,62,62,29.82,29.82,0,0,0
4/18/2020 23:54,4/18/2020 23:54,0,0,202,24,23,23,1,62,62,62,0,0,0,25,24,24,62,62,62,62,62,29.83,29.82,0,0,0
4/18/2020 23:59,4/18/2020 23:59,0,0,154,24,23,23,1,62,62,62,0,0,0,25,24,25,62,62,62,62,62,29.82,29.81,-0.15,0,0
4/19/2020 0:04,4/19/2020 0:04,0,0,161,24,23,23,1,62,62,62,0,0,0,25,24,24,62,62,62,62,62,29.82,29.82,0,0,0
4/19/2020 0:09,4/19/2020 0:09,0,0,170,24,23,23,1,62,62,62,0,0,0,25,24,24,62,62,62,62,62,29.82,29.81,0,0,0
4/19/2020 0:14,4/19/2020 0:14,0,0,176,24,24,24,1,62,62,62,0,0,0,25,24,25,62,62,62,62,62,29.83,29.82,0,0,0
4/19/2020 0:19,4/19/2020 0:19,0,0,176,24,24,24,1,62,61,61,0,0,0,24,24,24,62,61,62,61,61,29.82,29.82,0,0,0
4/19/2020 0:24,4/19/2020 0:24,0,0,183,25,24,24,1,61,61,61,0,0,0,25,24,24,61,61,61,61,61,29.83,29.81,-0.15,0,0
4/19/2020 0:29,4/19/2020 0:29,0,0,123,25,25,25,1,61,60,61,0,0,0,25,24,25,61,61,61,60,61,29.83,29.82,0,0,0
4/19/2020 0:34,4/19/2020 0:34,0,0,191,26,25,25,1,60,60,60,0,0,0,25,24,25,60,60,60,60,60,29.83,29.82,0,0,0
4/19/2020 0:39,4/19/2020 0:39,0,0,186,26,25,25,1,60,60,60,0,0,0,25,24,25,60,60,60,60,60,29.83,29.82,0.15,0,0
4/19/2020 0:44,4/19/2020 0:44,0,0,182,26,26,26,1,60,60,60,0,0,0,25,25,25,60,60,60,60,60,29.83,29.83,0,0,0
4/19/2020 0:49,4/19/2020 0:49,0,0,134,27,26,26,1,59,59,59,0,0,0,25,24,25,59,59,59,59,59,29.83,29.83,0,0,0
4/19/2020 0:54,4/19/2020 0:54,0,0,183,26,26,26,1,59,59,59,0,0,0,24,24,24,59,59,59,59,59,29.83,29.83,0,0,0
4/19/2020 0:59,4/19/2020 0:59,0,0,195,26,25,25,1,59,59,59,0,0,0,24,23,24,59,59,59,59,59,29.84,29.83,0,0,0
4/19/2020 1:04,4/19/2020 1:04,0,0,198,26,26,26,1,59,59,59,0,0,0,24,24,24,59,59,59,59,59,29.84,29.83,0.15,0,0
4/19/2020 1:09,4/19/2020 1:09,0,0,200,26,26,26,1,59,59,59,0,0,0,24,24,24,59,59,59,59,59,29.83,29.83,0,0,0
4/19/2020 1:14,4/19/2020 1:14,0,0,198,26,26,26,1,59,58,58,0,0,0,24,23,23,59,58,59,58,58,29.83,29.83,0,0,0
4/19/2020 1:19,4/19/2020 1:19,0,0,202,27,26,26,1,58,58,58,0,0,0,24,23,23,58,58,58,58,58,29.83,29.83,0,0,0
4/19/2020 1:24,4/19/2020 1:24,0,0,187,27,26,26,1,58,58,58,0,0,0,24,23,24,58,58,58,58,58,29.83,29.83,0,0,0
4/19/2020 1:29,4/19/2020 1:29,0,0,198,26,26,26,1,59,58,58,0,0,0,24,23,23,59,58,59,58,58,29.83,29.83,0,0,0
4/19/2020 1:34,4/19/2020 1:34,0,0,173,26,25,25,1,59,59,59,0,0,0,24,23,24,59,59,59,59,59,29.83,29.83,0,0,0
4/19/2020 1:39,4/19/2020 1:39,0,0,193,26,26,26,1,59,58,58,0,0,0,24,24,24,59,58,59,58,58,29.83,29.83,0,0,0
4/19/2020 1:44,4/19/2020 1:44,0,0,160,27,27,27,1,58,58,58,0,0,0,24,24,24,58,58,58,58,58,29.83,29.82,0,0,0
